"cena","Oferta od","Kategoria","Marka pojazdu","Model pojazdu","Generacja","Rok produkcji","Przebieg","Pojemnoœæ skokowa","Rodzaj paliwa","Moc","Skrzynia biegów","Napêd","Typ","Liczba drzwi","Liczba miejsc","Kolor","Metalik","VAT mar¿a","Kraj pochodzenia","Numer rejestracyjny pojazdu","Zarejestrowany w Polsce","Pierwszy w³aœciciel","Bezwypadkowy","Serwisowany w ASO","Stan","VIN","Emisja CO2","Mo¿liwoœæ finansowania","Gwarancja dealerska (w cenie)","Pierwsza rejestracja","Faktura VAT","Leasing","Miesiêczna rata","Wersja","Filtr cz¹stek sta³ych","Per³owy","lub do (przebieg km)","Akryl (niemetalizowany)","Uszkodzony","Homologacja ciê¿arowa","Matowy","Tuning","Kierownica po prawej (Anglik)"
"37 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","139 669 km","1 598 cm3","Diesel","105 KM","Automatyczna","Na przednie ko³a","Sedan","5","5","Niebieski","Tak",NA,NA,NA,"Tak","Tak","Tak",NA,"U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","152 000 km","1 390 cm3","Benzyna","122 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Br¹zowy","Tak",NA,"Niemcy",NA,NA,NA,NA,"Tak","U¿ywane","Wyœwietl VIN","140 g/km",NA,NA,NA,NA,NA,NA,"Variant 1.4 TSI DSG BlueMotion Technology",NA,NA,NA,NA,"Tak",NA,NA,NA,NA
"33 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","181 123 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Szary",NA,NA,"Niemcy",NA,NA,NA,NA,NA,"U¿ywane","Wyœwietl VIN","119 g/km","Tak",NA,"01/06/2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","181 248 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Sedan","4","5","Czarny",NA,"Tak",NA,NA,NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","114 g/km",NA,NA,NA,NA,NA,NA,"1.6 TDI BlueMotion Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","193 000 km","1 968 cm3","Diesel","177 KM","Manualna","Na przednie ko³a","Kombi","5","5","Bia³y",NA,NA,"Niemcy",NA,NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN",NA,"Tak",NA,NA,"Tak",NA,NA,"B7 (2010-2014)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34 000","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","186 000 km","1 390 cm3","Benzyna+CNG","150 KM","Manualna","Na przednie ko³a","Sedan","4","5","Niebieski","Tak",NA,"Czechy",NA,NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","157 g/km",NA,NA,NA,NA,NA,NA,"1.4 TSI EcoFuel",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","186 000 km","2 000 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny","Tak",NA,NA,NA,"Tak",NA,NA,NA,"U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,"b7-2010-2014","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"50 430","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","86 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Be¿owy",NA,NA,"Polska","PO4F278","Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,"04/09/2014","Tak",NA,NA,"2.0 TDI Comfortline","Tak",NA,NA,NA,NA,"Tak",NA,NA,NA
"37 800","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","136 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Szary","Tak",NA,NA,NA,NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","116 g/km",NA,NA,NA,"Tak",NA,NA,"1.6 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","189 430 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Bia³y",NA,NA,"Niemcy",NA,NA,NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,NA,NA,NA,NA,"2.0 TDI Comfortline",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"45 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","120 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Sedan","4","5","Br¹zowy","Tak",NA,"Polska","KWI1951C","Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km",NA,NA,"26/01/2015","Tak",NA,NA,"2.0 TDI DSG BlueMotion Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","260 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak","Tak",NA,NA,NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km","Tak",NA,NA,NA,NA,NA,"2.0 TDI Highline DSG",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"41 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","172 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak","Tak","Niemcy",NA,"Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km","Tak",NA,"10/03/2014",NA,NA,NA,"2.0 TDI Comfortline DSG","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"42 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","144 500 km","1 390 cm3","Benzyna","160 KM","Manualna","Na przednie ko³a","Sedan","4","5","Br¹zowy","Tak",NA,"Polska",NA,"Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","144 g/km",NA,NA,"15/01/2015",NA,NA,NA,"1.4 TSI BMT Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","230 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny","Tak",NA,"Niemcy",NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,"2.0 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","222 000 km","1 968 cm3","Diesel","140 KM","Manualna","4x4 (do³¹czany automatycznie)","Kombi","5","5","Inny kolor","Tak",NA,"Polska","DWR0594H","Tak",NA,NA,"Tak","U¿ywane","Wyœwietl VIN",NA,NA,NA,"01/01/2012",NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA
"36 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","234 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Sedan","5","5","Br¹zowy","Tak","Tak","Niemcy",NA,NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km","Tak",NA,"22/09/2011",NA,NA,NA,"2.0 TDI",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","324 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Czarny","Tak",NA,"Niemcy",NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","163 g/km",NA,NA,NA,NA,NA,NA,"2.0 TDI DPF Highline DSG","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"39 237","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","173 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak","Tak","Niemcy",NA,NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km","Tak",NA,NA,NA,NA,NA,"2.0 TDI Comfortline R-Style DSG","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"43 100","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","190 990 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny","Tak",NA,NA,"ZK5499E","Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km",NA,NA,"09/10/2017",NA,NA,NA,"2.0 TDI","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"39 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","159 357 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Sedan","4","5","Szary","Tak",NA,"Polska",NA,"Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,"04/09/2012",NA,NA,NA,"2.0 TDI Highline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","210 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Inny kolor","Tak","Tak",NA,NA,NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,NA,NA,NA,NA,"2.0 TDI Comfortline",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"33 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","226 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Sedan","4","5","Br¹zowy","Tak",NA,"Polska","DDZET75","Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","119 g/km","Tak",NA,"01/02/2013",NA,NA,NA,"2.0 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51 537","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","219 000 km","1 968 cm3","Diesel","177 KM","Automatyczna","4x4 (sta³y)","Kombi","5","5","Z³oty","Tak",NA,"Polska",NA,NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","149 g/km","Tak",NA,NA,"Tak",NA,NA,"2.0 TDI 4Mot Highline DSG",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"35 800","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","176 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Niebieski","Tak","Tak","Niemcy",NA,"Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","153 g/km",NA,NA,NA,NA,NA,NA,"2.0 TDI DPF Highline","Tak","Tak",NA,NA,NA,NA,NA,NA,NA
"31 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","237 875 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Czarny","Tak",NA,"Polska","BI6967T","Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","163 g/km",NA,NA,"18/05/2011",NA,NA,NA,"2.0 TDI DPF Highline DSG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","244 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak",NA,"Niemcy",NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","135 g/km",NA,NA,"12/03/2014",NA,NA,NA,"2.0 TDI Highline DSG","Tak",NA,"244 000 km",NA,NA,NA,NA,NA,NA
"31 200","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","199 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Inny kolor","Tak",NA,NA,NA,"Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","116 g/km",NA,NA,NA,NA,NA,NA,"1.6 TDI Trendline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","287 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czerwony","Tak","Tak","Niemcy",NA,NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","113 g/km","Tak",NA,"02/08/2012",NA,NA,NA,"Variant 1.6 TDI BlueMotion",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44 700","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","105 000 km","1 390 cm3","Benzyna","122 KM","Manualna","Na przednie ko³a","Kombi","5","5","Niebieski","Tak","Tak","Niemcy",NA,NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","149 g/km",NA,NA,NA,NA,"Tak",NA,"1.4 TSI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","186 000 km","1 968 cm3","Diesel","170 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Be¿owy","Tak",NA,"Niemcy",NA,NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","177 g/km",NA,NA,"01/02/2011",NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA
"38 999","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","98 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","4","5","Srebrny","Tak",NA,NA,NA,"Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km",NA,NA,"25/04/2012",NA,NA,NA,"2.0 TDI Comfortline DSG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","281 000 km","1 968 cm3","Diesel","170 KM","Automatyczna","4x4 (do³¹czany automatycznie)","Kombi","5","5","Srebrny","Tak",NA,"Polska",NA,"Tak",NA,NA,"Tak","U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","204 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny",NA,NA,"Niemcy","FKR171CH","Tak",NA,NA,NA,"U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,"24/02/2012",NA,NA,NA,"2.0 TDI Comfortline","Tak",NA,NA,"Tak",NA,NA,NA,NA,NA
"28 400","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","374 231 km","1 968 cm3","Diesel","170 KM","Manualna","Na przednie ko³a","Kompakt","4","5","Czarny","Tak",NA,"Polska","OOL33C7","Tak","Tak","Tak",NA,"U¿ywane","Wyœwietl VIN","120 g/km",NA,NA,"11/02/2013","Tak",NA,NA,"2.0 TDI Comfortline",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"33 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","148 000 km","1 798 cm3","Benzyna","160 KM","Automatyczna","Na przednie ko³a","Sedan","5","5","Inny kolor",NA,NA,"Polska",NA,"Tak",NA,NA,NA,"U¿ywane","Wyœwietl VIN","171 g/km","Tak",NA,"02/12/2011",NA,NA,NA,"1.8 TSI Highline DSG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","225 400 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak","Tak","Niemcy",NA,NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN",NA,"Tak",NA,NA,NA,NA,NA,"2.0 TDI Highline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","170 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Br¹zowy","Tak","Tak","Szwecja","URX986",NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","120 g/km",NA,NA,"26/05/2011",NA,NA,NA,"Variant 2.0 TDI BlueMotion Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43 999","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","225 200 km","1 968 cm3","Diesel","170 KM","Automatyczna","4x4 (sta³y)","Kombi","5","5","Br¹zowy","Tak","Tak","Niemcy",NA,NA,NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","155 g/km",NA,NA,NA,NA,NA,NA,"Alltrack 2.0 TDI 4Motion DSG BlueMotion Tec",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"51 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","200 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Sedan","4","5","Br¹zowy",NA,NA,"Polska","NO4471R","Tak",NA,NA,NA,"U¿ywane","Wyœwietl VIN","135 g/km",NA,NA,"13/06/2014",NA,NA,NA,"2.0 TDI Highline DSG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","211 500 km","1 798 cm3","Benzyna","160 KM","Manualna","Na przednie ko³a","Sedan","4",NA,"Z³oty",NA,NA,"Polska",NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,"1.8 TSI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","289 000 km","1 968 cm3","Diesel","170 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Bia³y",NA,NA,NA,"ZK6077F","Tak",NA,NA,NA,"U¿ywane","Wyœwietl VIN","139 g/km",NA,NA,"16/03/2011",NA,NA,NA,"2.0 TDI Comfortline DSG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","223 400 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Szary","Tak",NA,NA,NA,NA,NA,NA,NA,"U¿ywane","Wyœwietl VIN","116 g/km",NA,NA,NA,NA,NA,NA,"1.6 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","207 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Be¿owy","Tak",NA,NA,"SJZ3PJ6","Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","116 g/km",NA,NA,"22/08/2014",NA,NA,NA,"Variant 1.6 TDI BlueMotion Technology","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"24 200","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","290 700 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Br¹zowy","Tak",NA,NA,NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","116 g/km",NA,NA,NA,NA,NA,NA,"Variant 1.6 TDI BlueMotion Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37 400","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","88 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Br¹zowy",NA,NA,"Niemcy","ABCD1234",NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,NA,NA,NA,NA,"2.0 TDI Comfortline","Tak",NA,NA,NA,NA,NA,NA,NA,NA
"32 800","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","219 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak","Tak","Niemcy",NA,"Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km","Tak",NA,NA,NA,NA,NA,"2.0 TDI",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2015","220 000 km","1 600 cm3","Diesel","120 KM","Automatyczna","Na przednie ko³a","Kombi",NA,"5","Czarny",NA,NA,"Niemcy",NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA
"34 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","124 278 km","1 798 cm3","Benzyna","160 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny","Tak","Tak","Polska",NA,"Tak",NA,NA,"Tak","U¿ywane","Wyœwietl VIN","160 g/km","Tak","3 miesiêcy",NA,NA,NA,NA,"1.8 TSI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32 600","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2010","225 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Szary","Tak","Tak",NA,"AA1234",NA,NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","135 g/km","Tak",NA,"11/11/2010",NA,NA,NA,"2.0 TDI Comfortline DSG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37 800","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","220 000 km","1 968 cm3","Diesel","140 KM","Manualna","4x4 (do³¹czany rêcznie)","Kombi","5","5","Srebrny",NA,NA,"Polska","DWR6692H","Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN","149 g/km",NA,NA,"16/05/2013","Tak",NA,NA,"2.0 TDI 4Mot","Tak",NA,NA,NA,NA,NA,NA,"Tak",NA
"31 000","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","246 000 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","Kombi","5","5","Bia³y",NA,NA,"Niemcy","ZMY149AV","Tak",NA,NA,NA,"U¿ywane","Wyœwietl VIN","119 g/km",NA,NA,"05/05/2014",NA,NA,NA,"2.0 TDI Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31 900","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","178 000 km","1 600 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny",NA,NA,"Niemcy",NA,"Tak",NA,"Tak",NA,"U¿ywane","Wyœwietl VIN",NA,NA,NA,NA,"Tak",NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"27 800","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","180 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak",NA,"Niemcy",NA,"Tak",NA,"Tak","Tak","U¿ywane","Wyœwietl VIN","113 g/km",NA,NA,NA,NA,NA,NA,"Variant 1.6 TDI BlueMotion",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20 500","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2010","222 814 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny",NA,NA,NA,NA,"Tak","Tak",NA,NA,"U¿ywane","Wyœwietl VIN","118 g/km",NA,NA,NA,NA,NA,NA,"1.6 TDI DPF BlueMot Highline",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"29 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","241 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Br¹zowy","Tak","Tak",NA,NA,NA,"Tak","Tak",NA,"U¿ywane","Wyœwietl VIN","135 g/km","Tak",NA,NA,NA,NA,NA,"2.0 TDI Highline DSG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2013","217 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak","Tak","Niemcy",NA,NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","135 g/km",NA,NA,NA,NA,NA,NA,"2.0 TDI Highline DSG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28 800","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","199 000 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Br¹zowy","Tak","Tak","Francja","DOA70144","Tak","Tak","Tak","Tak","U¿ywane","Wyœwietl VIN","116 g/km","Tak","3 miesiêcy",NA,NA,NA,NA,"1.6 TDI Comfortline","Tak","Tak",NA,NA,NA,NA,NA,NA,NA
"33 000","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","226 210 km","1 598 cm3","Diesel","105 KM","Manualna","Na przednie ko³a","Kombi","5","5","Srebrny","Tak",NA,"Polska","SK451NA","Tak",NA,NA,NA,"U¿ywane","Wyœwietl VIN",NA,"Tak",NA,"24/03/2014","Tak","Tak",NA,"1.6 TDI Trendline",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40 000","Osoby prywatnej","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2012","92 000 km","1 798 cm3","Benzyna","160 KM","Manualna","Na przednie ko³a","Sedan","4","5","Czarny",NA,NA,NA,NA,"Tak","Tak",NA,NA,"U¿ywane","Wyœwietl VIN","160 g/km",NA,NA,NA,NA,NA,NA,"1.8 TSI Comfortline",NA,"Tak",NA,NA,NA,NA,NA,NA,NA
"33 500","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2011","184 000 km","1 390 cm3","Benzyna","122 KM","Manualna","Na przednie ko³a","Kombi","5","5","Czarny","Tak","Tak","Niemcy",NA,NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36 900","Firmy","Osobowe","Volkswagen","Passat","B7 (2010-2014)","2014","241 000 km","1 598 cm3","Diesel","120 KM","Manualna","Na przednie ko³a","Sedan","5","5","Br¹zowy","Tak","Tak",NA,NA,NA,"Tak","Tak","Tak","U¿ywane","Wyœwietl VIN",NA,"Tak",NA,NA,NA,NA,NA,"1.6 TDI BMT Comfortline",NA,NA,NA,NA,NA,NA,NA,NA,NA
